56092511,6,62,28,,131,1,1,13,,3,11,,,,,2,2,,,,3,18
52680880,1,8,22,,28,,,7,,1,,,,,2,,1,,1,,,3
68549970,11,12,19,5,2,5,,8,,1,,,1,,,2,,,,,4,9
53777783,3,27,31,3,6,,,,,,,,,,,,1,,,,,9
16321531,3,5,1,6,27,2,,2,,,6,,,,,1,1,,,,1,6
68226371,18,,9,,,11,,,,,,,,,,,,,,,18,7
48462981,142,11,15,1,,,174,,,,,,,,,,,,,,139,2
71787383,,2,,,21,1,,,,,195,,,,,,,,,,,2
26403244,,3,6,,16,,,,,,254,,,,,,,,,,,4
42002158,254,25,,,,4,65,1,,1,,,1,2,,,,,1,,65,2
78218282,1,2,,,,243,,,,,,,1
49494770,1,,1,,34,7,,,,,1,,1,,,,,,,,,8
65238998,6,15,57,132,42,5,,2,,,6,,1,4,,2,,,,,1,92
34388652,2,3,254,2,,2,,,,,,,,3
34232284,1,6,5,3,26,1,,,,,,,,1,,,,,,,1,28
79393500,1,10,10,,1,,,23,,,1,,,,,,,,,,1,8
77967796,,,34,,,157,,,,,,,,,1
71247588,96,51,12,,,32,,,,,,,121,14,33,12,18,,,,78,23
84988331,50,2,3,,,,4,,,,,,,43,,,,,,,11
88902351,21,118,78,6,117,2,3,34,,4,27,,2,3,,,1,,1,,13,16
67920267,,9,3,,9,1,4,140,,5,1,,,,,,,,,,2,17
60316758,1,21,56,,67,,,8,,,2,,,,,,,,,,,2
58881301,,,,,3,,,,,,254
44623711,2,14,9,5,16,1,1,1,,,1,,,1,,,10,,,,4,6
26422795,4,22,4,1,26,,,,,1,,,,1,,,,,,,,16
42734472,9,29,19,,82,,1,3,,,8,,,,,,1,,,,5,6
43950777,,5,18,5,3,,1,19,,,2,,,,,,1,,2,,2,3
81348334,254,34,4,,,2,38,1,,3,,,12,7,,,8,,2,,47,14
39631186,,1,,,,,,30,,208,,,,,,,,,,,,7
28660093,,2,,,12,,,,,,163,,,,,,,,,,,3
84833200,254,15,,,1,,94,1,,,,,2,1,,,1,,,,83
84409801,,4,36,,21,3,,11,,1,1,,1,,,,,,,,,23
29444772,,,254,13,,4,,2,,,3,,2,,,,,,,,,53
52366859,,6,,,2,,,2,,,254,,,,,,,,,,,1
86342372,87,11,2,,,,5,,,,,,,,,,,,,,22
46613873,194,79,5,2,3,2,18,,,,,,4,8,,,14,,,,74,10
53261098,1,6,180,,,,,,,,,1,,1,,,1,,,,3
55572090,3,1,254,,,,,,,,,,,,,,,,,,2
61359704,,,,,3,,1,,,,254,,,,,,,,,,,1
79419026,1,17,68,,16,3,,5,,2,,,,,,,1,,,,1,3
63894223,,6,178,2,,3,,3,,,,,1,1,2,,,,,,,1
39213229,63,,,,,,11,,,,,,1,,,1
58948653,128,8,15,19,,,4,,,,,,1,1,,1,55,,,,93,12
59381252,,5,17,,14,,,53,,1,5,,,,,,,,,,,7
35370961,,2,254,,,,,,,,,,,,,,,,,,1
40500038,10,10,2,1,18,2,,,,,,,1,1,,5,4,,,,9,11
88317547,2,11,28,1,9,,,4,,2,1,,,,1,,,,,,1,2
64948261,2,7,53,,16,2,,14,,1,,,,1,2,,,,,,4,5
60018272,,,,,1,,,,,,143,,,,,,,,,,,1
